,accepts_mercadopago,address,attributes,available_quantity,buying_mode,category_id,condition,currency_id,id,installments,listing_type_id,official_store_id,original_price,permalink,price,seller,seller_address,shipping,site_id,sold_quantity,stop_time,subtitle,thumbnail,title
43,True,"{u'city_id': u'TUxBQlZJTDYzNzZa', u'state_id': u'AR-C', u'city_name': u'Villa Devoto', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551735474,"{u'currency_id': u'ARS', u'amount': 701.2, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551735474-iphone-5c-16gb-_JM,5500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 35525949, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlZJTDYzNzZa', u'name': u'Villa Devoto'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.512444, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.591274, u'address_line': u'', u'id': 159492127, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-22 19:45:58,,http://mla-s2-p.mlstatic.com/814101-MLA20267814076_032015-I.jpg,Iphone 5c 16gb
44,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Capital federal', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551931899,"{u'currency_id': u'ARS', u'amount': 739.45, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551931899-iphone-5c-16gb-blanco-_JM,5800.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 97411646, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 137306552, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-23 22:56:21,,http://mla-s1-p.mlstatic.com/22928-MLA20238666086_022015-I.jpg,Iphone 5c 16gb Blanco
45,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'Lanus este', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA550764791,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-550764791-iphone-5c-blanco-16gb-libre-para-todas-las-empresas-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 164444382, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Lanus este'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.382854, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.721577, u'address_line': u'', u'id': 148766904, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-16 16:25:08,,http://mla-s1-p.mlstatic.com/22373-MLA20229540211_012015-I.jpg,Iphone 5c Blanco 16gb Libre Para Todas Las Empresas.
46,True,"{u'city_id': u'TUxBQ1JPUzg1Yjg3', u'state_id': u'AR-S', u'city_name': u'Rosario', u'state_name': u'Santa Fe'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553533149,"{u'currency_id': u'ARS', u'amount': 701.2, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-553533149-iphone-5c-16gb-_JM,5500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 168462332, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1JPUzg1Yjg3', u'name': u'Rosario'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -60.80952, u'state': {u'id': u'AR-S', u'name': u'Santa Fe'}, u'latitude': -32.920685, u'address_line': u'', u'id': 160022557, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-03 10:21:48,,http://mla-s1-p.mlstatic.com/914101-MLA20274997214_042015-I.jpg,Iphone 5c 16gb
47,True,"{u'city_id': u'QVItUkNpcG9sbGV0dGk', u'state_id': u'AR-R', u'city_name': u'Cipolletti', u'state_name': u'Río Negro'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553028479,"{u'currency_id': u'ARS', u'amount': 956.19, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-553028479-vendo-iphone-5c-verde-liberado-menos-de-1-ano-de-uso-_JM,7500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 151109397, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'QVItUkNpcG9sbGV0dGk', u'name': u'Cipolletti'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -68.00407, u'state': {u'id': u'AR-R', u'name': u'Río Negro'}, u'latitude': -38.925117, u'address_line': u'', u'id': 152456228, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-05-30 18:37:03,,http://mla-s1-p.mlstatic.com/191101-MLA20272971509_032015-I.jpg,Vendo Iphone 5c Verde Liberado - Menos De 1 Año De Uso 
48,True,"{u'city_id': u'TUxBQ1JPUzg1Yjg3', u'state_id': u'AR-S', u'city_name': u'Rosario', u'state_name': u'Santa Fe'}",[],1,buy_it_now,MLA121408,new,ARS,MLA551500753,"{u'currency_id': u'ARS', u'amount': 764.95, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551500753-iphone-5cnuevo-sin-uso-_JM,6000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 178480879, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ1JPUzg1Yjg3', u'name': u'Rosario'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -60.65627, u'state': {u'id': u'AR-S', u'name': u'Santa Fe'}, u'latitude': -32.953243, u'address_line': u'', u'id': 158545695, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-20 20:44:38,,http://mla-s1-p.mlstatic.com/210101-MLA20257186508_032015-I.jpg,"Iphone 5c,nuevo Sin Uso"
49,True,"{u'city_id': u'TUxBQkFMTTMwNTBa', u'state_id': u'AR-C', u'city_name': u'Almagro', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552510730,"{u'currency_id': u'ARS', u'amount': 917.94, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-552510730-permuto-iphone-5c-16gblibre-origen3g4gwifiimpecable-_JM,7200.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 132829767, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkFMTTMwNTBa', u'name': u'Almagro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.419388, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.612045, u'address_line': u'', u'id': 147044351, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-27 04:35:31,,http://mla-s1-p.mlstatic.com/22615-MLA20233287043_012015-I.jpg,Permuto Iphone 5c 16gb+libre Origen+3g+4g+wifi+impecable
0,True,"{u'city_id': u'', u'state_id': u'AR-T', u'city_name': u'Yerba Buena', u'state_name': u'Tucumán'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552143617,"{u'currency_id': u'ARS', u'amount': 841.45, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-552143617-iphone-5c-celeste-16gb-2-meses-de-uso-_JM,6600.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 179238803, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Yerba Buena'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-T', u'name': u'Tucumán'}, u'latitude': u'', u'address_line': u'', u'id': 159089400, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-24 22:26:06,,http://mla-s2-p.mlstatic.com/711201-MLA20269418962_032015-I.jpg,Iphone 5c Celeste 16gb (2 Meses De Uso)
1,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'Bs as', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA554035187,"{u'currency_id': u'ARS', u'amount': 752.2, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-554035187-iphone-5c-16gb-libre-de-fabrica-en-caja-con-accesorios-origi-_JM,5900.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 100560, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Bs as'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 125428949, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-06-06 14:03:17,,http://mla-s2-p.mlstatic.com/580201-MLA20276692530_042015-I.jpg,Iphone 5c 16gb Libre De Fabrica En Caja Con Accesorios Origi
2,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'Capital Federal', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA546623131,"{u'currency_id': u'ARS', u'amount': 739.45, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-546623131-iphone-5c-16gb-libre-de-fabrica-smartphone-apple-mercadopago-_JM,5800.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 96380257, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Capital Federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.48549, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.554375, u'address_line': u'', u'id': 78766059, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-04-20 02:23:41,,http://mla-s1-p.mlstatic.com/21030-MLA20203728666_112014-I.jpg,Iphone 5c 16gb Libre De Fabrica Smartphone Apple Mercadopago
3,True,"{u'city_id': u'TUxBQkJFTDcyNTJa', u'state_id': u'AR-C', u'city_name': u'Belgrano', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA551271344,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551271344-iphone-5c-16-gb-nuevo-liberado-funda-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 165813707, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkJFTDcyNTJa', u'name': u'Belgrano'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.442635, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.55657, u'address_line': u'', u'id': 155400956, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,1,2015-05-19 13:13:54,,http://mla-s1-p.mlstatic.com/100201-MLA20276059000_042015-I.jpg,Iphone 5c 16 Gb Nuevo Liberado + Funda
4,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'boulogne', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552598660,"{u'currency_id': u'ARS', u'amount': 675.71, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-552598660-vendo-iphone-5c-16gb-impecable-color-blanco-muy-poco-uso-_JM,5300.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 59147983, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'boulogne'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 140499564, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-27 21:42:55,,http://mla-s2-p.mlstatic.com/827001-MLA20257637586_032015-I.jpg,"Vendo Iphone 5c 16gb Impecable! Color Blanco, Muy Poco Uso!"
5,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'buenos aires capital federal', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA554084112,"{u'currency_id': u'ARS', u'amount': 675.71, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-554084112-iphone-5c-16-gb-verde-_JM,5300.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 75243279, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'buenos aires capital federal'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.371212, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.60117, u'address_line': u'', u'id': 93397316, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-06-06 18:49:10,,http://mla-s2-p.mlstatic.com/702001-MLA20251512015_022015-I.jpg,Iphone 5c 16 Gb Verde
6,True,"{u'city_id': u'TUxBQ0FWRTc5OTQ1', u'state_id': u'AR-B', u'city_name': u'Avellaneda', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552779507,"{u'currency_id': u'ARS', u'amount': 637.46, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-552779507-iphone-5c-16gb-azul-libre-de-fabrica-_JM,5000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 136358615, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0FWRTc5OTQ1', u'name': u'Avellaneda'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.335415, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.68115, u'address_line': u'', u'id': 105207065, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-29 12:06:24,,http://mla-s1-p.mlstatic.com/21875-MLA20218345567_122014-I.jpg,Iphone 5c 16gb Azul Libre De Fabrica
7,True,"{u'city_id': u'TUxBQkNBQjM4MDda', u'state_id': u'AR-C', u'city_name': u'Caballito', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,new,ARS,MLA552517193,"{u'currency_id': u'ARS', u'amount': 891.17, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-552517193-iphone-5c-celeste-16gb-nuevo-caja-cerrada-libre-de-fabrica-_JM,6990.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 59149366, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkNBQjM4MDda', u'name': u'Caballito'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.44778, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.625618, u'address_line': u'', u'id': 65462080, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-27 10:31:59,,http://mla-s1-p.mlstatic.com/22643-MLA20233982290_012015-I.jpg,"Iphone 5c Celeste 16gb Nuevo, Caja Cerrada, Libre De Fabrica"
8,True,"{u'city_id': u'', u'state_id': u'AR-C', u'city_name': u'CABA', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552680090,"{u'currency_id': u'ARS', u'amount': 764.95, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-552680090-iphone-5c-impecable-_JM,6000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 42258410, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'CABA'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.38159, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.60372, u'address_line': u'', u'id': 128398188, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-28 17:17:22,,http://mla-s1-p.mlstatic.com/157001-MLA20253435168_022015-I.jpg,"Iphone 5c, Impecable"
9,True,"{u'city_id': u'TUxBQkNPTDI3NDNa', u'state_id': u'AR-C', u'city_name': u'Colegiales', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA550896369,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-550896369-iphone-5c-16gb-blanco-desbloqueado-para-cualquier-compania-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 34928077, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkNPTDI3NDNa', u'name': u'Colegiales'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': 0, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': 0, u'address_line': u'', u'id': 83919255, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'me2'}",MLA,0,2015-05-17 12:18:28,,http://mla-s2-p.mlstatic.com/201101-MLA20260041824_032015-I.jpg,Iphone 5c 16gb Blanco Desbloqueado Para Cualquier Compañia
10,True,"{u'city_id': u'TUxBQ0xBUGxhdGE', u'state_id': u'AR-B', u'city_name': u'La Plata', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551888870,"{u'currency_id': u'ARS', u'amount': 764.95, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551888870-vendo-iphone-5c-16gb-excelete-estado-_JM,6000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 151680296, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0xBUGxhdGE', u'name': u'La Plata'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -57.963135, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.91691, u'address_line': u'', u'id': 130080460, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-23 19:48:11,,http://mla-s1-p.mlstatic.com/430201-MLA20268544223_032015-I.jpg,Vendo Iphone 5c - 16gb. Excelete Estado.
11,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'Haedo', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA552739840,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-552739840-iphone-5c-pink-con-funda-apple-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 44886593, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Haedo'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.585815, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.63953, u'address_line': u'', u'id': 157990269, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-29 01:14:11,,http://mla-s2-p.mlstatic.com/643001-MLA20249172489_022015-I.jpg,Iphone 5c Pink Con Funda Apple
12,True,"{u'city_id': u'TUxBQ0ZMTzYyNTZl', u'state_id': u'AR-B', u'city_name': u'Florencio Varela', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553982887,"{u'currency_id': u'ARS', u'amount': 637.46, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-553982887-iphone-5c-blanco-_JM,5000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 34815955, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQ0ZMTzYyNTZl', u'name': u'Florencio Varela'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.277626, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.80288, u'address_line': u'', u'id': 160141059, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-06 01:02:06,,http://mla-s2-p.mlstatic.com/181201-MLA20276467844_042015-I.jpg,Iphone 5c Blanco
13,True,"{u'city_id': u'TUxBQkJFTDcyNTJa', u'state_id': u'AR-C', u'city_name': u'Belgrano', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551128260,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551128260-i-phone-5-c-16g-liberado-de-origen-impecable-sin-uso-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 75347281, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkJFTDcyNTJa', u'name': u'Belgrano'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.452877, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.55843, u'address_line': u'', u'id': 100959599, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-19 16:17:07.597000,,http://mla-s2-p.mlstatic.com/22586-MLA20232200211_012015-I.jpg,I Phone 5 C 16g - Liberado De Origen .  Impecable . Sin Uso
14,True,"{u'city_id': u'TUxBQlZJTDc4MDda', u'state_id': u'AR-C', u'city_name': u'Villa del Parque', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551566598,"{u'currency_id': u'ARS', u'amount': 764.95, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551566598-iphone-5c-16gb-color-rosa-muy-buen-estado-_JM,6000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 24728376, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlZJTDc4MDda', u'name': u'Villa del Parque'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.491344, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.603947, u'address_line': u'', u'id': 153227966, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-21 14:30:21,,http://mla-s1-p.mlstatic.com/975001-MLA20267045473_032015-I.jpg,Iphone 5c 16gb Color Rosa Muy Buen Estado
15,True,"{u'city_id': u'TUxBQlNBTjgxMzNa', u'state_id': u'AR-C', u'city_name': u'San Telmo', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551391750,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551391750-iphone-5c-16gb-como-nuevo-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 147587880, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQlNBTjgxMzNa', u'name': u'San Telmo'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 121392833, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-19 23:00:08,,http://mla-s2-p.mlstatic.com/904001-MLA20250351330_022015-I.jpg,Iphone 5c 16gb Como Nuevo
16,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'Florida, Vicente Lopez', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA548484039,"{u'currency_id': u'ARS', u'amount': 828.7, u'quantity': 12}",bronze,,,http://articulo.mercadolibre.com.ar/MLA-548484039-iphone-5c-white-16-gb-liberado-accesorios-_JM,6500.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 93263599, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Florida, Vicente Lopez'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.3976, u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': -34.6105, u'address_line': u'', u'id': 147811572, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-02 14:10:00,,http://mla-s2-p.mlstatic.com/209001-MLA20255122534_032015-I.jpg,Iphone 5c White 16 Gb Liberado + Accesorios
17,True,"{u'city_id': u'TUxBQkFMTTMwNTBa', u'state_id': u'AR-C', u'city_name': u'Almagro', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA551653710,"{u'currency_id': u'ARS', u'amount': 828.57, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-551653710-iphone-5c-blanco-igual-a-nuevo-accesorios-_JM,6499.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 70543041, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkFMTTMwNTBa', u'name': u'Almagro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': u'', u'address_line': u'', u'id': 104517061, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-05-22 02:32:20,,http://mla-s2-p.mlstatic.com/236001-MLA20258600895_032015-I.jpg,Iphone 5c Blanco Igual A Nuevo + Accesorios
18,True,"{u'city_id': u'', u'state_id': u'AR-B', u'city_name': u'Bsas', u'state_name': u'Buenos Aires'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553766850,"{u'currency_id': u'ARS', u'amount': 764.95, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-553766850-iphone-5c-16gb-celeste-excelente-_JM,6000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 75972693, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'', u'name': u'Bsas'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': u'', u'state': {u'id': u'AR-B', u'name': u'Buenos Aires'}, u'latitude': u'', u'address_line': u'', u'id': 127248018, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-05 00:39:02,,http://mla-s2-p.mlstatic.com/892101-MLA20275776309_042015-I.jpg,Iphone 5c 16gb Celeste Excelente
19,True,"{u'city_id': u'TUxBQkFMTTMwNTBa', u'state_id': u'AR-C', u'city_name': u'Almagro', u'state_name': u'Capital Federal'}",[],1,buy_it_now,MLA121408,used,ARS,MLA553369756,"{u'currency_id': u'ARS', u'amount': 892.44, u'quantity': 12}",free,,,http://articulo.mercadolibre.com.ar/MLA-553369756-permuto-iphone-5c16gb-tomo-iphoneipod-touchipad-_JM,7000.0,"{u'car_dealer': False, u'power_seller_status': None, u'id': 178593408, u'real_estate_agency': False}","{u'comment': u'', u'city': {u'id': u'TUxBQkFMTTMwNTBa', u'name': u'Almagro'}, u'country': {u'id': u'AR', u'name': u'Argentina'}, u'longitude': -58.419388, u'state': {u'id': u'AR-C', u'name': u'Capital Federal'}, u'latitude': -34.612045, u'address_line': u'', u'id': 158628061, u'zip_code': u''}","{u'free_shipping': False, u'mode': u'not_specified'}",MLA,0,2015-06-02 00:12:10,,http://mla-s2-p.mlstatic.com/142101-MLA20270277293_032015-I.jpg,Permuto Iphone 5c16gb Tomo Iphone/ipod Touch/ipad
